date,dxy
2006-04-04,84.7345
2006-04-05,84.6213
2006-04-06,84.5696
2006-04-07,84.8394
2006-04-10,84.9446
2006-04-11,84.7728
2006-04-12,84.8394
2006-04-13,84.9064
2006-04-14,84.9454
2006-04-17,84.1171
2006-04-18,84.015
2006-04-19,83.6029
2006-04-20,83.7568
2006-04-21,83.5916
2006-04-24,83.234
2006-04-25,82.9752
2006-04-26,82.6966
2006-04-27,82.3057
2006-04-28,81.8354
2006-05-01,81.5765
2006-05-02,81.3318
2006-05-03,81.3284
2006-05-04,81.1847
2006-05-05,80.9057
2006-05-08,80.9246
2006-05-09,80.581
2006-05-10,80.3025
2006-05-11,80.0138
2006-05-12,80.156
2006-05-15,80.4569
2006-05-16,80.3988
2006-05-17,80.7214
2006-05-18,80.7496
2006-05-19,81.098
2006-05-22,80.713
2006-05-23,80.6597
2006-05-24,81.2711
2006-05-25,80.7012
2006-05-26,80.9503
2006-05-29,80.9503
2006-05-30,80.2826
2006-05-31,80.5146
2006-06-01,80.5368
2006-06-02,80.146
2006-06-05,80.0721
2006-06-06,81.0009
2006-06-07,81.0217
2006-06-08,81.8406
2006-06-09,81.433
2006-06-12,81.4109
2006-06-13,81.796
2006-06-14,81.6858
2006-06-15,81.8865
2006-06-16,81.988
2006-06-19,82.1923
2006-06-20,82.0121
2006-06-21,81.4323
2006-06-22,82.1755
2006-06-23,82.5697
2006-06-26,82.5128
2006-06-27,82.3148
2006-06-28,82.594
2006-06-29,82.3801
2006-06-30,81.3415
2006-07-03,81.3038
2006-07-04,81.3038
2006-07-05,81.6073
2006-07-06,81.44
2006-07-07,81.0838
2006-07-10,81.5642
2006-07-11,81.771
2006-07-12,82.1253
2006-07-13,82.1074
2006-07-14,82.2185
2006-07-17,82.8002
2006-07-18,82.9425
2006-07-19,82.7328
2006-07-20,82.4223
2006-07-21,82.2691
2006-07-24,82.5854
2006-07-25,82.8476
2006-07-26,82.5236
2006-07-27,81.941
2006-07-28,81.6722
2006-07-31,81.5974
2006-08-01,81.6394
2006-08-02,81.3794
2006-08-03,81.5235
2006-08-04,81.0012
2006-08-07,80.9549
2006-08-08,81.1105
2006-08-09,80.9747
2006-08-10,81.5694
2006-08-11,81.5179
2006-08-14,81.7352
2006-08-15,81.4674
2006-08-16,81.0572
2006-08-17,81.0471
2006-08-18,81.4789
2006-08-21,81.0337
2006-08-22,81.3736
2006-08-23,81.2362
2006-08-24,81.3517
2006-08-25,81.4085
2006-08-28,81.4049
2006-08-29,81.4006
2006-08-30,81.1951
2006-08-31,81.2524
2006-09-01,81.1068
2006-09-04,81.1068
2006-09-05,81.1739
2006-09-06,81.2472
2006-09-07,81.4104
2006-09-08,81.9573
2006-09-11,82.0463
2006-09-12,81.9757
2006-09-13,81.8973
2006-09-14,81.7055
2006-09-15,82.0823
2006-09-18,82.0024
2006-09-19,82.0298
2006-09-20,82.0207
2006-09-21,81.6984
2006-09-22,81.4049
2006-09-25,81.5149
2006-09-26,81.7674
2006-09-27,81.8035
2006-09-28,81.802
2006-09-29,81.9707
2006-10-02,81.7348
2006-10-03,81.9344
2006-10-04,82.2505
2006-10-05,82.1848
2006-10-06,82.5683
2006-10-09,82.5683
2006-10-10,83.0203
2006-10-11,83.0601
2006-10-12,83.0779
2006-10-13,83.2364
2006-10-16,83.1238
2006-10-17,82.8568
2006-10-18,83.0615
2006-10-19,82.5988
2006-10-20,82.3955
2006-10-23,82.7687
2006-10-24,82.6658
2006-10-25,82.5248
2006-10-26,82.2262
2006-10-27,81.7421
2006-10-30,81.8177
2006-10-31,81.5503
2006-11-01,81.7678
2006-11-02,81.873
2006-11-03,82.0636
2006-11-06,82.0998
2006-11-07,81.6481
2006-11-08,81.7893
2006-11-09,81.6881
2006-11-10,81.582
2006-11-13,82.0027
2006-11-14,81.9995
2006-11-15,82.0789
2006-11-16,82.0912
2006-11-17,82.118
2006-11-20,82.2259
2006-11-21,82.167
2006-11-22,81.5039
2006-11-23,81.5039
2006-11-24,80.812
2006-11-27,80.6869
2006-11-28,80.5034
2006-11-29,80.661
2006-11-30,80.318
2006-12-01,80.185
2006-12-04,80.195
2006-12-05,80.08
2006-12-06,80.2748
2006-12-07,80.3504
2006-12-08,80.7632
2006-12-11,80.804
2006-12-12,80.9055
2006-12-13,80.9802
2006-12-14,81.1661
2006-12-15,81.4498
2006-12-18,81.5764
2006-12-19,81.1316
2006-12-20,81.06
2006-12-21,81.1851
2006-12-22,81.4817
2006-12-25,81.4817
2006-12-26,81.5362
2006-12-27,81.5719
2006-12-28,81.4595
2006-12-29,81.5007
2007-01-01,81.5007
2007-01-03,81.7731
2007-01-04,82.1102
2007-01-05,82.3059
2007-01-08,82.2529
2007-01-09,82.4612
2007-01-10,82.6158
2007-01-11,82.7547
2007-01-12,82.5075
2007-01-15,82.5075
2007-01-16,82.6344
2007-01-17,82.4758
2007-01-18,82.6262
2007-01-19,82.4646
2007-01-22,82.6076
2007-01-23,82.5039
2007-01-24,82.6806
2007-01-25,82.5703
2007-01-26,82.917
2007-01-29,82.8871
2007-01-30,82.8447
2007-01-31,82.6003
2007-02-01,82.3866
2007-02-02,82.7722
2007-02-05,82.7378
2007-02-06,82.613
2007-02-07,82.5832
2007-02-08,82.6587
2007-02-09,82.5713
2007-02-12,82.7563
2007-02-13,82.4105
2007-02-14,81.9565
2007-02-15,81.7695
2007-02-16,81.7402
2007-02-19,81.7402
2007-02-20,81.9745
2007-02-21,81.9177
2007-02-22,81.934
2007-02-23,81.7322
2007-02-26,81.7322
2007-02-27,81.3183
2007-02-28,81.4734
2007-03-01,81.5636
2007-03-02,81.5823
2007-03-05,81.9327
2007-03-06,81.8326
2007-03-07,81.7538
2007-03-08,81.9789
2007-03-09,81.9026
2007-03-12,81.5989
2007-03-13,81.4692
2007-03-14,81.4568
2007-03-15,81.5024
2007-03-16,81.2208
2007-03-19,81.3511
2007-03-20,81.0524
2007-03-21,80.9523
2007-03-22,80.7663
2007-03-23,80.9855
2007-03-26,80.9338
2007-03-27,80.8011
2007-03-28,80.7641
2007-03-29,80.8508
2007-03-30,80.6091
2007-04-02,80.6379
2007-04-03,80.8555
2007-04-04,80.8487
2007-04-05,80.5412
2007-04-06,80.767
2007-04-09,80.8407
2007-04-10,80.4894
2007-04-11,80.4395
2007-04-12,80.093
2007-04-13,80.0581
2007-04-16,79.8574
2007-04-17,79.6067
2007-04-18,79.5062
2007-04-19,79.4445
2007-04-20,79.3758
2007-04-23,79.3943
2007-04-24,79.3136
2007-04-25,79.0702
2007-04-26,79.4963
2007-04-27,79.2762
2007-04-30,78.9872
2007-05-01,79.2251
2007-05-02,79.2943
2007-05-03,79.3744
2007-05-04,79.298
2007-05-07,79.0917
2007-05-08,79.3501
2007-05-09,79.3135
2007-05-10,79.5264
2007-05-11,79.6329
2007-05-14,79.4512
2007-05-15,79.0619
2007-05-16,79.4889
2007-05-17,79.5287
2007-05-18,79.2469
2007-05-21,79.398
2007-05-22,79.3349
2007-05-23,79.1661
2007-05-24,79.3548
2007-05-25,79.2328
2007-05-28,79.2328
2007-05-29,79.0142
2007-05-30,79.2284
2007-05-31,79.0364
2007-06-01,78.8761
2007-06-04,78.6179
2007-06-05,78.5439
2007-06-06,78.5307
2007-06-07,78.737
2007-06-08,79.086
2007-06-11,79.0831
2007-06-12,79.2006
2007-06-13,79.4295
2007-06-14,79.5268
2007-06-15,79.4155
2007-06-18,79.4202
2007-06-19,79.1323
2007-06-20,79.1042
2007-06-21,79.3643
2007-06-22,79.1696
2007-06-25,79.2003
2007-06-26,79.0649
2007-06-27,79.1189
2007-06-28,78.8526
2007-06-29,78.7698
2007-07-02,78.1519
2007-07-03,78.2873
2007-07-04,78.2873
2007-07-05,78.335
2007-07-06,78.1078
2007-07-09,78.102
2007-07-10,77.8197
2007-07-11,77.7758
2007-07-12,77.5728
2007-07-13,77.4782
2007-07-16,77.353
2007-07-17,77.3991
2007-07-18,77.245
2007-07-19,77.2559
2007-07-20,77.1154
2007-07-23,77.186
2007-07-24,76.8972
2007-07-25,77.2835
2007-07-26,77.3004
2007-07-27,77.7109
2007-07-30,77.8606
2007-07-31,77.7477
2007-08-01,77.593
2007-08-02,77.5385
2007-08-03,77.1901
2007-08-06,77.1395
2007-08-07,77.4233
2007-08-08,77.242
2007-08-09,77.556
2007-08-10,77.4845
2007-08-13,77.6656
2007-08-14,78.0747
2007-08-15,78.5086
2007-08-16,78.4405
2007-08-17,77.9094
2007-08-20,77.8992
2007-08-21,77.9129
2007-08-22,77.8646
2007-08-23,77.7302
2007-08-24,77.4357
2007-08-27,77.386
2007-08-28,77.5333
2007-08-29,77.4322
2007-08-30,77.4855
2007-08-31,77.5001
2007-09-03,77.5001
2007-09-04,77.4724
2007-09-05,77.1949
2007-09-06,77.1908
2007-09-07,76.8179
2007-09-10,76.7229
2007-09-11,76.4395
2007-09-12,76.17
2007-09-13,76.2484
2007-09-14,76.3203
2007-09-17,76.3458
2007-09-18,76.2342
2007-09-19,75.8636
2007-09-20,74.927
2007-09-21,75.0938
2007-09-24,74.9922
2007-09-25,74.85
2007-09-26,75.0826
2007-09-27,75.0106
2007-09-28,74.5149
2007-10-01,74.4997
2007-10-02,74.8311
2007-10-03,74.9072
2007-10-04,74.9359
2007-10-05,74.4861
2007-10-08,74.4861
2007-10-09,74.7501
2007-10-10,74.5207
2007-10-11,74.2921
2007-10-12,74.3795
2007-10-15,74.2883
2007-10-16,74.4268
2007-10-17,74.2076
2007-10-18,73.8843
2007-10-19,73.6572
2007-10-22,74.2984
2007-10-23,73.7147
2007-10-24,73.7371
2007-10-25,73.523
2007-10-26,73.1722
2007-10-29,73.0201
2007-10-30,72.9336
2007-10-31,72.7723
2007-11-01,72.8052
2007-11-02,72.3739
2007-11-05,72.3215
2007-11-06,71.8853
2007-11-07,71.2651
2007-11-08,71.4629
2007-11-09,71.5816
2007-11-12,71.5816
2007-11-13,72.3335
2007-11-14,72.2589
2007-11-15,72.7485
2007-11-16,72.5773
2007-11-19,72.7205
2007-11-20,72.431
2007-11-21,72.3311
2007-11-22,72.3311
2007-11-23,72.2685
2007-11-26,72.1279
2007-11-27,72.5029
2007-11-28,72.6966
2007-11-29,72.6778
2007-11-30,73.1659
2007-12-03,73.1197
2007-12-04,73.1006
2007-12-05,73.5669
2007-12-06,73.639
2007-12-07,73.4888
2007-12-10,73.4397
2007-12-11,73.5161
2007-12-12,73.56
2007-12-13,74.0734
2007-12-14,74.4235
2007-12-17,74.4133
2007-12-18,74.4545
2007-12-19,74.5436
2007-12-20,74.3332
2007-12-21,74.3217
2007-12-24,74.1318
2007-12-25,74.1318
2007-12-26,73.7873
2007-12-27,73.4792
2007-12-28,73.0506
2007-12-31,73.3779
2008-01-01,73.3779
2008-01-02,72.9482
2008-01-03,72.9097
2008-01-04,72.8511
2008-01-07,73.3169
2008-01-08,73.0954
2008-01-09,73.49
2008-01-10,73.4164
2008-01-11,73.4005
2008-01-14,73.1189
2008-01-15,72.9594
2008-01-16,73.5725
2008-01-17,73.5153
2008-01-18,73.7317
2008-01-21,73.7317
2008-01-22,73.6468
2008-01-23,73.6399
2008-01-24,72.904
2008-01-25,73.0399
2008-01-28,72.6921
2008-01-29,72.6414
2008-01-30,72.5271
2008-01-31,72.5045
2008-02-01,72.3029
2008-02-04,72.3301
2008-02-05,73.0759
2008-02-06,72.9928
2008-02-07,73.5848
2008-02-08,73.3367
2008-02-11,73.2833
2008-02-12,73.0267
2008-02-13,73.2545
2008-02-14,72.9812
2008-02-15,72.9759
2008-02-18,72.9759
2008-02-19,73.1506
2008-02-20,73.4828
2008-02-21,72.8273
2008-02-22,72.8616
2008-02-25,72.5897
2008-02-26,72.14
2008-02-27,71.2307
2008-02-28,70.9322
2008-02-29,70.9133
2008-03-03,70.9734
2008-03-04,71.0489
2008-03-05,70.9081
2008-03-06,70.5112
2008-03-07,70.6389
2008-03-10,70.5933
2008-03-11,70.7865
2008-03-12,70.2339
2008-03-13,69.6868
2008-03-14,69.6671
2008-03-17,69.3004
2008-03-18,69.2783
2008-03-19,69.9739
2008-03-20,70.8882
2008-03-21,70.8359
2008-03-24,71.0384
2008-03-25,70.4466
2008-03-26,70.0078
2008-03-27,69.9334
2008-03-28,70.1241
2008-03-31,70.2663
2008-04-01,70.8901
2008-04-02,70.7808
2008-04-03,70.3723
2008-04-04,70.2081
2008-04-07,70.4246
2008-04-08,70.5685
2008-04-09,70.362
2008-04-10,70.4174
2008-04-11,70.3466
2008-04-14,70.2173
2008-04-15,70.3266
2008-04-16,69.6208
2008-04-17,69.96
2008-04-18,70.5427
2008-04-21,70.1166
2008-04-22,69.6597
2008-04-23,70.3697
2008-04-24,70.7894
2008-04-25,70.8926
2008-04-28,70.8392
2008-04-29,70.806
2008-04-30,70.8951
2008-05-01,71.295
2008-05-02,71.4946
2008-05-05,71.2426
2008-05-06,70.8452
2008-05-07,71.3105
2008-05-08,71.3245
2008-05-09,70.9725
2008-05-12,70.8123
2008-05-13,70.9058
2008-05-14,71.155
2008-05-15,70.9705
2008-05-16,70.5699
2008-05-19,70.7217
2008-05-20,70.2661
2008-05-21,69.851
2008-05-22,70.0815
2008-05-23,69.8545
2008-05-26,69.8545
2008-05-27,70.1708
2008-05-28,70.3962
2008-05-29,70.6218
2008-05-30,70.6806
2008-06-02,70.7681
2008-06-03,71.1365
2008-06-04,71.3167
2008-06-05,71.3467
2008-06-06,70.871
2008-06-09,71.0533
2008-06-10,71.7719
2008-06-11,71.3609
2008-06-12,71.9911
2008-06-13,72.1769
2008-06-16,71.8068
2008-06-17,71.7104
2008-06-18,71.7006
2008-06-19,71.5214
2008-06-20,71.2992
2008-06-23,71.6379
2008-06-24,71.3319
2008-06-25,71.4514
2008-06-26,70.9167
2008-06-27,70.741
2008-06-30,70.894
2008-07-01,70.8535
2008-07-02,70.4973
2008-07-03,71.0945
2008-07-04,71.0945
2008-07-07,71.2912
2008-07-08,71.329
2008-07-09,70.8879
2008-07-10,70.8214
2008-07-11,70.414
2008-07-14,70.3026
2008-07-15,69.9714
2008-07-16,70.131
2008-07-17,70.2285
2008-07-18,70.4381
2008-07-21,70.3261
2008-07-22,70.6533
2008-07-23,70.9156
2008-07-24,71.126
2008-07-25,71.204
2008-07-28,71.1306
2008-07-29,71.657
2008-07-30,71.6771
2008-07-31,71.6669
2008-08-01,71.6681
2008-08-04,72.0036
2008-08-05,72.3898
2008-08-06,72.7669
2008-08-07,72.9912
2008-08-08,74.1199
2008-08-11,74.3123
2008-08-12,74.3938
2008-08-13,74.442
2008-08-14,74.5535
2008-08-15,74.9655
2008-08-18,74.8193
2008-08-19,74.7579
2008-08-20,74.9578
2008-08-21,73.959
2008-08-22,74.4
2008-08-25,74.3001
2008-08-26,74.8249
2008-08-27,74.7915
2008-08-28,74.8687
2008-08-29,75.0663
2008-09-01,75.0663
2008-09-02,75.699
2008-09-03,75.5216
2008-09-04,75.8544
2008-09-05,75.9795
2008-09-08,76.6086
2008-09-09,76.3395
2008-09-10,76.9584
2008-09-11,77.1618
2008-09-12,76.1543
2008-09-15,76.0694
2008-09-16,76.2549
2008-09-17,76.1971
2008-09-18,75.4731
2008-09-19,75.172
2008-09-22,74.1111
2008-09-23,73.9013
2008-09-24,74.1247
2008-09-25,74.203
2008-09-26,74.3001
2008-09-29,74.8903
2008-09-30,76.2423
2008-10-01,76.3126
2008-10-02,77.1249
2008-10-03,77.3295
2008-10-06,78.2255
2008-10-07,77.9797
2008-10-08,78.2135
2008-10-09,78.8468
2008-10-10,80.1307
2008-10-13,80.1307
2008-10-14,79.1695
2008-10-15,79.8189
2008-10-16,80.4455
2008-10-17,80.1062
2008-10-20,80.9028
2008-10-21,81.8928
2008-10-22,83.2077
2008-10-23,83.0921
2008-10-24,83.6611
2008-10-27,84.794
2008-10-28,84.98
2008-10-29,82.4696
2008-10-30,82.354
2008-10-31,82.875
2008-11-03,82.3274
2008-11-04,80.8731
2008-11-05,80.8036
2008-11-06,82.0736
2008-11-07,82.1033
2008-11-10,82.4161
2008-11-11,82.4161
2008-11-12,83.7005
2008-11-13,84.0303
2008-11-14,83.3267
2008-11-17,83.312
2008-11-18,83.5062
2008-11-19,83.9684
2008-11-20,85.1464
2008-11-21,85.2076
2008-11-24,82.9179
2008-11-25,82.221
2008-11-26,83.0882
2008-11-27,83.0882
2008-11-28,83.3983
2008-12-01,83.5846
2008-12-02,83.3833
2008-12-03,83.851
2008-12-04,83.2464
2008-12-05,84.7245
2008-12-08,82.9907
2008-12-09,83.084
2008-12-10,82.7934
2008-12-11,81.1322
2008-12-12,81.5502
2008-12-15,80.2883
2008-12-16,79.5865
2008-12-17,77.4722
2008-12-18,77.8293
2008-12-19,79.5249
2008-12-22,79.269
2008-12-23,79.2895
2008-12-24,79.2712
2008-12-25,79.2712
2008-12-26,79.1897
2008-12-29,78.5752
2008-12-30,79.1538
2008-12-31,79.5258
2009-01-02,79.257
2009-01-05,80.0914
2009-01-06,80.264
2009-01-07,79.1754
2009-01-08,79.1296
2009-01-09,79.5873
2009-01-12,80.3396
2009-01-13,81.3795
2009-01-14,81.5907
2009-01-15,82.338
2009-01-16,81.784
2009-01-21,83.3893
2009-01-22,82.9956
2009-01-23,83.125
2009-01-26,81.7198
2009-01-27,81.6818
2009-01-28,80.9638
2009-01-29,82.0018
2009-01-30,82.8557
2009-02-02,83.0619
2009-02-03,82.0899
2009-02-04,82.3971
2009-02-05,82.6587
2009-02-06,82.7215
2009-02-09,81.6281
2009-02-10,82.295
2009-02-11,82.8238
2009-02-12,83.1904
2009-02-13,83.0067
2009-02-17,84.4598
2009-02-18,84.7367
2009-02-19,84.3609
2009-02-20,84.1959
2009-02-23,83.9463
2009-02-24,84.2855
2009-02-25,84.639
2009-02-26,84.4652
2009-02-27,85.2042
2009-03-02,85.9246
2009-03-03,86.1968
2009-03-04,85.7558
2009-03-05,85.9973
2009-03-06,85.5713
2009-03-09,86.3021
2009-03-10,85.3847
2009-03-11,85.2807
2009-03-12,85.4949
2009-03-13,84.8427
2009-03-16,84.4139
2009-03-17,84.6177
2009-03-18,84.1266
2009-03-19,80.7418
2009-03-20,81.6374
2009-03-23,81.6181
2009-03-24,81.567
2009-03-25,81.5348
2009-03-26,81.7836
2009-03-27,82.616
2009-03-30,83.4897
2009-03-31,83.3126
2009-04-01,83.3921
2009-04-02,82.1257
2009-04-03,82.0851
2009-04-06,82.6241
2009-04-07,82.6562
2009-04-08,82.6261
2009-04-09,82.9318
2009-04-10,82.906
2009-04-13,82.0535
2009-04-14,81.8391
2009-04-15,82.0229
2009-04-16,82.073
2009-04-17,82.7691
2009-04-20,83.5625
2009-04-21,83.3397
2009-04-22,83.2401
2009-04-23,82.8899
2009-04-24,81.681
2009-04-27,82.0296
2009-04-28,82.5535
2009-04-29,81.2927
2009-04-30,81.5908
2009-05-01,81.4301
2009-05-04,80.8879
2009-05-05,80.7115
2009-05-06,80.7823
2009-05-07,80.5477
2009-05-08,80.0147
2009-05-11,79.4912
2009-05-12,79.4486
2009-05-13,79.492
2009-05-14,79.5409
2009-05-15,79.6772
2009-05-18,79.6574
2009-05-19,79.0921
2009-05-20,78.232
2009-05-21,78.0441
2009-05-22,77.0482
2009-05-26,77.0522
2009-05-27,77.0248
2009-05-28,77.2629
2009-05-29,76.2305
2009-06-01,75.854
2009-06-02,75.4634
2009-06-03,76.0173
2009-06-04,76.2863
2009-06-05,77.3449
2009-06-08,77.8825
2009-06-09,76.9016
2009-06-10,77.0972
2009-06-11,76.4251
2009-06-12,76.9937
2009-06-15,78.1102
2009-06-16,77.5218
2009-06-17,77.7125
2009-06-18,77.2439
2009-06-19,77.0952
2009-06-22,78.0866
2009-06-23,77.5676
2009-06-24,77.3608
2009-06-25,77.9436
2009-06-26,77.3562
2009-06-29,77.5071
2009-06-30,77.7917
2009-07-01,76.9843
2009-07-02,77.7282
2009-07-06,77.9016
2009-07-07,77.9237
2009-07-08,78.0525
2009-07-09,77.4159
2009-07-10,77.7299
2009-07-13,77.4521
2009-07-14,77.151
2009-07-15,76.4358
2009-07-16,76.3584
2009-07-17,76.4494
2009-07-20,75.9866
2009-07-21,75.8988
2009-07-22,75.681
2009-07-23,75.402
2009-07-24,75.5523
2009-07-27,75.5601
2009-07-28,75.3779
2009-07-29,76.107
2009-07-30,75.8894
2009-07-31,75.0601
2009-08-03,74.4285
2009-08-04,74.5828
2009-08-05,74.6184
2009-08-06,74.918
2009-08-07,75.7896
2009-08-10,75.9286
2009-08-11,76.0673
2009-08-12,75.6556
2009-08-13,75.3852
2009-08-14,75.6458
2009-08-17,76.2152
2009-08-18,76.3025
2009-08-19,75.4148
2009-08-20,75.3968
2009-08-21,75.0616
2009-08-24,74.9183
2009-08-25,74.7929
2009-08-26,75.7141
2009-08-27,75.4703
2009-08-28,75.0157
2009-08-31,75.1246
2009-09-01,75.6614
2009-09-02,75.556
2009-09-03,75.3915
2009-09-04,75.1119
2009-09-08,74.1898
2009-09-09,73.9958
2009-09-10,74.0401
2009-09-11,73.6224
2009-09-14,73.9208
2009-09-15,73.7944
2009-09-16,73.3684
2009-09-17,73.2006
2009-09-18,73.607
2009-09-21,73.8468
2009-09-22,73.2415
2009-09-23,73.454
2009-09-24,73.9606
2009-09-25,73.9733
2009-09-28,73.8696
2009-09-29,74.2424
2009-09-30,73.6187
2009-10-01,74.0155
2009-10-02,74.0516
2009-10-05,73.7094
2009-10-06,72.9916
2009-10-07,73.2703
2009-10-08,72.7122
2009-10-09,72.8897
2009-10-13,72.3651
2009-10-14,72.1327
2009-10-15,72.0655
2009-10-16,72.3752
2009-10-19,72.037
2009-10-20,72.5298
2009-10-21,72.0528
2009-10-22,72.2594
2009-10-23,72.4086
2009-10-26,72.8346
2009-10-27,73.183
2009-10-28,73.4268
2009-10-29,73.1332
2009-10-30,73.343
2009-11-02,73.1551
2009-11-03,73.4573
2009-11-04,72.9452
2009-11-05,72.8447
2009-11-06,72.9171
2009-11-09,72.1823
2009-11-10,72.1706
2009-11-12,72.5036
2009-11-13,72.2546
2009-11-16,71.8777
2009-11-17,72.506
2009-11-18,71.9745
2009-11-19,72.4431
2009-11-20,72.6985
2009-11-23,72.1814
2009-11-24,72.3221
2009-11-25,71.6128
2009-11-27,72.1116
2009-11-30,71.8795
2009-12-01,71.3403
2009-12-02,71.5406
2009-12-03,71.8006
2009-12-04,72.4428
2009-12-07,72.5636
2009-12-08,72.8405
2009-12-09,72.7282
2009-12-10,72.7032
2009-12-11,73.2361
2009-12-14,73.0436
2009-12-15,73.6071
2009-12-16,73.286
2009-12-17,74.3598
2009-12-18,74.3857
2009-12-22,74.4619
2009-12-23,74.0435
2009-12-24,74.0336
2009-12-28,73.8004
2009-12-29,73.8859
2009-12-30,74.2457
2009-12-31,74.0746
2010-01-04,73.6127
2010-01-05,73.5325
2010-01-06,73.5662
2010-01-07,73.9495
2010-01-08,73.7168
2010-01-11,73.0845
2010-01-12,73.1007
2010-01-13,73.0774
2010-01-14,72.8997
2010-01-15,73.1811
2010-01-19,73.4878
2010-01-20,74.2681
2010-01-21,74.1526
2010-01-22,74.2269
2010-01-25,74.2583
2010-01-26,74.6258
2010-01-27,74.548
2010-01-28,74.5941
2010-01-29,75.1727
2010-02-01,75.1816
2010-02-02,74.9083
2010-02-03,75.1476
2010-02-04,75.5637
2010-02-05,75.986
2010-02-12,75.5219
2010-02-16,75.037
2010-02-17,75.4201
2010-02-18,75.6894
2010-02-19,75.8191
2010-02-22,75.5659
2010-02-23,75.7501
2010-02-24,75.7377
2010-02-25,76.1839
2010-02-26,75.3583
2010-03-01,75.6532
2010-03-02,75.2912
2010-03-03,74.6649
2010-03-04,75.2165
2010-03-05,75.2128
2010-03-08,75.219
2010-03-09,75.1562
2010-03-10,75.0795
2010-03-11,75.0592
2010-03-12,74.6303
2010-03-15,74.9837
2010-03-16,74.518
2010-03-17,74.415
2010-03-18,74.8153
2010-03-19,75.1009
2010-03-22,75.0962
2010-03-23,75.0649
2010-03-24,76.0269
2010-03-25,75.9695
2010-03-26,76.0539
2010-03-29,75.6881
2010-03-30,75.7677
2010-03-31,75.4392
2010-04-01,75.1782
2010-04-02,75.5882
2010-04-05,75.3228
2010-04-06,75.4705
2010-04-07,75.5191
2010-04-08,75.4408
2010-04-09,75.2469
2010-04-12,74.8912
2010-04-13,74.828
2010-04-14,74.4871
2010-04-15,74.9066
2010-04-16,75.2225
2010-04-19,75.4966
2010-04-20,75.1241
2010-04-21,75.2616
2010-04-22,75.5231
2010-04-23,75.5681
2010-04-26,75.5124
2010-04-27,76.0807
2010-04-28,76.4163
2010-04-29,75.9155
2010-04-30,75.909
2010-05-03,76.3437
2010-05-04,76.9496
2010-05-05,77.4017
2010-05-06,78.1067
2010-05-07,78.0003
2010-05-10,77.3672
2010-05-11,77.5262
2010-05-12,77.7774
2010-05-13,77.8864
2010-05-14,78.7662
2010-05-17,79.2769
2010-05-18,78.9986
2010-05-19,79.5155
2010-05-20,79.5883
2010-05-21,78.8273
2010-05-24,79.3433
2010-05-25,80.089
2010-05-26,79.9328
2010-05-27,79.1361
2010-05-28,79.1945
2010-06-01,79.3958
2010-06-02,79.5691
2010-06-03,79.622
2010-06-04,80.3981
2010-06-07,80.6012
2010-06-08,80.356
2010-06-09,79.8612
2010-06-10,79.3936
2010-06-11,79.6463
2010-06-14,78.8079
2010-06-15,78.6414
2010-06-16,78.5386
2010-06-17,78.4496
2010-06-18,78.3196
2010-06-21,78.1651
2010-06-22,78.2785
2010-06-23,78.5463
2010-06-24,78.6281
2010-06-25,78.3432
2010-06-28,78.206
2010-06-29,78.8751
2010-06-30,78.861
2010-07-01,78.2478
2010-07-02,78.0191
2010-07-06,77.4616
2010-07-07,77.5724
2010-07-08,77.2437
2010-07-09,77.209
2010-07-12,77.529
2010-07-13,76.8124
2010-07-14,76.7827
2010-07-15,76.4503
2010-07-16,76.6215
2010-07-19,76.6584
2010-07-20,76.7409
2010-07-21,76.7411
2010-07-22,76.3039
2010-07-23,76.3971
2010-07-26,75.9415
2010-07-27,76.1588
2010-07-28,76.0658
2010-07-29,75.7797
2010-07-30,75.4647
2010-08-02,74.981
2010-08-03,74.7265
2010-08-04,74.9396
2010-08-05,74.8183
2010-08-06,74.6328
2010-08-09,74.8387
2010-08-10,75.4543
2010-08-11,76.1119
2010-08-12,76.2424
2010-08-13,76.4662
2010-08-16,76.1407
2010-08-17,75.8213
2010-08-18,75.7769
2010-08-19,76.0883
2010-08-20,76.7706
2010-08-23,76.7598
2010-08-24,76.7138
2010-08-25,77.0044
2010-08-26,76.5824
2010-08-27,76.5441
2010-08-30,76.7155
2010-08-31,76.7785
2010-09-01,76.1819
2010-09-02,76.1733
2010-09-03,75.8293
2010-09-07,76.1617
2010-09-08,75.9245
2010-09-09,75.907
2010-09-10,75.9987
2010-09-13,75.287
2010-09-14,74.7131
2010-09-15,75.2652
2010-09-16,75.1611
2010-09-17,75.3334
2010-09-20,75.1379
2010-09-21,75.0214
2010-09-22,74.2598
2010-09-23,74.2675
2010-09-24,73.8244
2010-09-27,73.7991
2010-09-28,73.5948
2010-09-29,73.4217
2010-09-30,73.5408
2010-10-01,72.9636
2010-10-04,73.145
2010-10-05,72.6356
2010-10-06,72.175
2010-10-07,72.3025
2010-10-08,72.1319
2010-10-12,72.2637
2010-10-13,71.8293
2010-10-14,71.5085
2010-10-15,71.7903
2010-10-18,71.92
2010-10-19,72.7539
2010-10-20,72.2355
2010-10-21,72.2108
2010-10-22,72.5335
2010-10-25,72.0139
2010-10-26,72.4073
2010-10-27,72.9226
2010-10-28,72.1961
2010-10-29,72.1409
2010-11-01,72.0594
2010-11-02,71.6863
2010-11-03,71.7685
2010-11-04,70.935
2010-11-05,71.4082
2010-11-08,71.6532
2010-11-09,71.7948
