date,close,volume,volume_ma20
2022-02-22,429.57,124391830.0,125259348.05
2022-02-23,421.95,132578005.0,123488382.05
2022-02-24,428.3,213942946.0,124865974.95
2022-02-25,437.75,121804459.0,123462282.55
2022-02-28,436.63,145615029.0,122520165.5
2022-03-01,429.98,137785908.0,121796889.65
2022-03-02,437.89,117726525.0,121525446.8
2022-03-03,435.71,105501715.0,120932484.9
2022-03-04,432.17,114083256.0,120735425.6
2022-03-07,419.43,137896560.0,121707536.0
2022-03-08,416.25,164772744.0,125722530.25
2022-03-09,427.41,116990765.0,127521466.7
2022-03-10,425.48,93972655.0,127590603.0
2022-03-11,420.07,95636277.0,125367231.25
2022-03-14,417.0,95729188.0,122492960.8
2022-03-15,426.17,106219117.0,121653603.55
2022-03-16,435.62,144954805.0,124468368.65
2022-03-17,441.07,102676870.0,125359032.9
2022-03-18,444.52,106345544.0,125563354.7
2022-03-21,444.39,88349763.0,123348698.05
2022-03-22,449.59,74650394.0,120861626.25
2022-03-23,443.8,79426098.0,118204030.9
2022-03-24,450.49,64736892.0,110743728.2
2022-03-25,452.69,77101324.0,108508571.45
2022-03-28,455.91,68529767.0,104654308.35
2022-03-29,461.55,86581542.0,102094090.05
2022-03-30,458.7,79666942.0,100191110.9
2022-03-31,451.64,121699948.0,101001022.55
2022-04-01,452.92,89048773.0,99749298.4
2022-04-04,456.8,59601000.0,95834520.4
2022-04-05,451.03,74214501.0,91306608.25
2022-04-06,446.52,106897970.0,90801968.5
2022-04-07,448.77,78097214.0,90008196.45
2022-04-08,447.57,79272711.0,89190018.15
2022-04-11,439.92,89770538.0,88892085.65
2022-04-12,438.29,84363635.0,87799311.55
2022-04-13,443.31,74070394.0,84255091.0
2022-04-14,437.79,97869451.0,84014720.05
2022-04-18,437.97,66002498.0,81997567.75
2022-04-19,445.04,77821013.0,81471130.25
2022-04-20,444.71,65224449.0,80999833.0
2022-04-21,438.06,85417327.0,81299394.45
2022-04-22,426.04,132471772.0,84686138.45
2022-04-25,428.51,119647748.0,86813459.65
2022-04-26,416.1,103996312.0,88586786.9
2022-04-27,417.27,122029990.0,90359209.3
2022-04-28,427.81,105449088.0,91648316.6
2022-04-29,412.0,145491088.0,92837873.6
2022-05-02,414.48,158312526.0,96301061.25
2022-05-03,416.38,100028190.0,98322420.75
2022-05-04,429.06,144247895.0,101824090.45
2022-05-05,413.81,172929106.0,105125647.25
2022-05-06,411.34,151770811.0,108809327.1
2022-05-09,398.17,155586067.0,112624994.9
2022-05-10,399.09,132497200.0,114761328.0
2022-05-11,392.75,142360992.0,117661195.85
2022-05-12,392.34,125090753.0,120212213.8
2022-05-13,401.72,104174421.0,120527462.3
2022-05-16,400.09,78622444.0,121158459.6
2022-05-17,408.32,83029710.0,121418894.45
2022-05-18,391.86,117674545.0,124041399.25
2022-05-19,389.46,98510715.0,124696068.65
2022-05-20,389.63,131432197.0,124644089.9
2022-05-23,396.92,76414878.0,122482446.4
2022-05-24,393.89,91448831.0,121855072.35
2022-05-25,397.37,91472866.0,120327216.15
2022-05-26,405.31,82168339.0,119163178.7
2022-05-27,415.26,84768710.0,116127059.8
2022-05-31,412.93,95936980.0,113008282.5
2022-06-01,409.59,86585813.0,112336163.65
2022-06-02,417.39,79609633.0,109104250.55
2022-06-03,410.54,71874281.0,104051509.3
2022-06-06,411.79,57508858.0,99338411.65
2022-06-07,415.74,59272373.0,94522726.95
2022-06-08,411.22,64349966.0,91115365.25
2022-06-09,401.44,86289796.0,88311805.45
2022-06-10,389.8,132893864.0,88701961.0
2022-06-13,375.0,170004861.0,91993483.0
2022-06-14,373.87,104011831.0,93262952.35
2022-06-15,379.2,125666797.0,95394806.7
2022-06-16,366.65,134473288.0,96234743.85
2022-06-17,365.86,111113904.0,96864903.3
2022-06-21,375.07,76811861.0,94133886.5
2022-06-22,374.39,90059424.0,94816113.8
2022-06-23,378.06,79292135.0,94208279.0
2022-06-24,390.08,98050333.0,94537152.35
2022-06-27,388.59,66009617.0,93729216.25
2022-06-28,380.65,86689824.0,93825271.95
2022-06-29,380.34,65675999.0,92312222.9
2022-06-30,377.25,112508273.0,93608345.9
2022-07-01,381.24,74839729.0,93369850.7
2022-07-05,381.96,81437965.0,93848034.9
2022-07-06,383.25,70426244.0,94493904.2
2022-07-07,388.99,64525919.0,94756581.5
2022-07-08,388.67,72397765.0,95158971.45
2022-07-11,384.23,58366945.0,93762828.9
2022-07-12,380.83,62219178.0,90229094.6
2022-07-13,378.83,84224649.0,85940084.0
2022-07-14,377.91,89704819.0,85224733.4
2022-07-15,385.13,79060383.0,82894412.7
2022-07-18,381.95,63203626.0,79330929.6
2022-07-19,392.27,78505972.0,77700533.0
2022-07-20,394.77,71843769.0,77452128.4
2022-07-21,398.79,64903856.0,76194350.0
2022-07-22,395.09,72197332.0,75839609.85
2022-07-25,395.57,53631485.0,73618667.45
2022-07-26,390.89,52946393.0,72965506.25
2022-07-27,401.04,82342106.0,72748120.35
2022-07-28,406.07,73966563.0,73162648.55
2022-07-29,411.99,87003672.0,71887418.5
2022-08-01,410.77,69997471.0,71645305.6
2022-08-02,408.06,63435418.0,70745178.25
2022-08-03,414.45,67820555.0,70614893.8
2022-08-04,414.17,45656574.0,69671426.55
2022-08-05,413.47,56814929.0,68892284.75
2022-08-08,412.99,54025965.0,68675235.75
2022-08-09,411.35,44931772.0,67810865.45
2022-08-10,419.99,68665712.0,67032918.6
2022-08-11,419.99,59489704.0,65522162.85
2022-08-12,427.1,61694542.0,64653870.8
2022-08-15,428.86,54048280.0,64196103.5
2022-08-16,429.7,59289039.0,63235256.85
2022-08-17,426.65,63563394.0,62821238.1
2022-08-18,427.89,49023206.0,62027205.6
2022-08-19,422.14,68016902.0,61818184.1
2022-08-22,413.35,77695640.0,63021391.85
2022-08-23,412.35,49105249.0,62829334.65
2022-08-24,413.67,49177804.0,61171119.55
2022-08-25,419.51,50942252.0,60019904.0
2022-08-26,405.31,103086976.0,60824069.2
2022-08-29,402.63,65370810.0,60592736.15
2022-08-30,398.21,85652443.0,61703587.4
2022-08-31,395.18,76029671.0,62114043.2
2022-09-01,396.42,78740084.0,63768218.7
2022-09-02,392.24,99632149.0,65909079.7
2022-09-06,390.76,76637400.0,67039651.45
2022-09-07,397.78,70964232.0,68341274.45
2022-09-08,400.38,80821681.0,68949072.9
2022-09-09,406.6,76706918.0,69809933.6
2022-09-12,410.97,69256262.0,70188019.6
2022-09-13,393.1,122947081.0,73632959.65
2022-09-14,394.6,85023747.0,74919695.05
2022-09-15,390.12,87633840.0,76123217.35
2022-09-16,385.56,103084819.0,78826298.0
2022-09-19,388.55,73278490.0,79089377.4
2022-09-20,384.09,77274882.0,79068339.5
2022-09-21,377.39,106746554.0,81950404.75
2022-09-22,374.22,89472641.0,83965146.6
2022-09-23,367.95,122346933.0,87535380.65
2022-09-26,364.31,92581244.0,87010094.05
2022-09-27,363.38,108294074.0,89156257.25
2022-09-28,370.53,110802217.0,90413745.95
2022-09-29,362.79,112952315.0,92259878.15
2022-09-30,357.18,153711243.0,96008436.1
2022-10-03,366.61,89756479.0,95514652.6
2022-10-04,377.97,103602775.0,96862921.35
2022-10-05,377.09,88065669.0,97717993.2
2022-10-06,373.2,82333543.0,97793586.3
2022-10-07,362.79,107789498.0,99347715.3
2022-10-10,360.02,76042765.0,99687040.45
2022-10-11,357.74,92482785.0,98163825.65
2022-10-12,356.56,76991799.0,97762228.25
2022-10-13,365.97,147254518.0,100743262.15
2022-10-14,357.63,123737013.0,101775871.85
2022-10-17,366.82,93168231.0,102770358.9
2022-10-18,371.13,97162850.0,103764757.3
2022-10-19,368.5,79746863.0,102414772.75
2022-10-20,365.41,88283087.0,102355295.05
2022-10-21,374.29,131038379.0,102789867.35
2022-10-24,378.87,85436907.0,102432650.5
2022-10-25,384.92,78846348.0,100960264.2
2022-10-26,382.02,104087348.0,100624520.75
2022-10-27,379.98,81971756.0,99075492.8
2022-10-28,389.02,100301958.0,96405028.55
2022-10-31,386.21,96631258.0,96748767.5
2022-11-01,384.52,85407598.0,95839008.65
2022-11-02,374.87,126990356.0,97785243.0
2022-11-03,371.01,87100115.0,98023571.6
2022-11-04,376.35,103505182.0,97809355.8
2022-11-07,379.95,68286947.0,97421564.9
2022-11-08,382.0,84641062.0,97029478.75
2022-11-09,374.13,78495470.0,97104662.3
2022-11-10,394.69,141455847.0,96814728.75
2022-11-11,398.51,93839872.0,95319871.7
2022-11-14,395.12,71893165.0,94256118.4
2022-11-15,398.49,93194452.0,94057698.5
2022-11-16,395.45,68508454.0,93495778.05
2022-11-17,394.24,74496255.0,92806436.45
2022-11-18,396.03,92922451.0,90900640.05
2022-11-21,394.59,51243189.0,89190954.15
2022-11-22,399.9,60429025.0,88270088.0
2022-11-23,402.42,68261628.0,86478802.0
2022-11-25,402.33,30545434.0,83907485.9
2022-11-28,395.91,68021749.0,82293475.45
2022-11-29,395.23,52310039.0,80077414.5
2022-11-30,407.68,144566653.0,83035367.25
2022-12-01,407.38,76398170.0,80505757.95
2022-12-02,406.91,85342731.0,80417888.75
2022-12-05,399.59,77289815.0,79107120.4
2022-12-06,393.83,77972217.0,79591383.9
2022-12-07,393.16,65927896.0,78655725.6
2022-12-08,396.24,60737912.0,77767847.7
2022-12-09,393.28,81447733.0,74767442.0
2022-12-12,398.95,75405835.0,73845740.15
2022-12-13,401.97,123782534.0,76440208.6
2022-12-14,399.4,108111349.0,77186053.45
2022-12-15,389.63,117705889.0,79645925.2
2022-12-16,383.27,119857952.0,81914010.05
2022-12-19,380.02,79878103.0,81261792.65
2022-12-20,380.54,74427240.0,82420995.2
2022-12-21,386.23,78167369.0,83307912.4
2022-12-22,380.72,100120855.0,84900873.75
2022-12-23,382.91,59857329.0,86366468.5
2022-12-27,381.4,51638180.0,85547290.05
2022-12-28,376.66,70911520.0,86477364.1
2022-12-29,383.44,66970877.0,82597575.3
2022-12-30,382.43,84022205.0,82978777.05
2023-01-03,380.82,74850731.0,82454177.05
2023-01-04,383.76,85934098.0,82886391.2
2023-01-05,379.38,76970456.0,82836303.15
2023-01-06,388.08,104189603.0,84749388.5
2023-01-09,387.86,73978071.0,85411396.45
2023-01-10,390.58,65358094.0,84606914.5
2023-01-11,395.52,68881080.0,84280676.75
2023-01-12,396.96,90157699.0,82599435.0
2023-01-13,398.5,63903932.0,80389064.15
2023-01-17,397.77,62677281.0,77637633.75
2023-01-18,391.49,99632262.0,76626349.25
2023-01-19,388.64,86958919.0,76980390.05
2023-01-20,395.88,91806356.0,77849345.85
2023-01-23,400.63,84178797.0,78149917.25
2023-01-24,400.2,59524911.0,76120120.05
2023-01-25,400.35,84800251.0,77367266.15
2023-01-26,404.75,72287425.0,78399728.4
2023-01-27,405.68,68346180.0,78271461.4
2023-01-30,400.59,74202018.0,78633018.45
2023-01-31,406.48,86811786.0,78772497.5
2023-02-01,410.8,101459155.0,80102918.7
2023-02-02,416.78,101654463.0,80888936.95
2023-02-03,412.35,94736781.0,81777253.2
2023-02-06,409.83,60295325.0,79582539.3
2023-02-07,415.19,90990745.0,80433173.0
2023-02-08,410.65,76227462.0,80976641.4
2023-02-09,407.09,78694859.0,81467330.35
2023-02-10,408.04,70769715.0,80497931.15
2023-02-13,412.83,64913539.0,80548411.5
2023-02-14,412.64,88389313.0,81834013.1
2023-02-15,413.98,61685279.0,79936663.95
2023-02-16,408.28,76431469.0,79410291.45
2023-02-17,407.26,89257815.0,79282864.4
2023-02-21,399.09,82655924.0,79206720.75
2023-02-22,398.54,83742293.0,80417589.85
2023-02-23,400.66,96242399.0,80989697.25
2023-02-24,396.38,108194413.0,82785046.65
2023-02-27,397.73,80444736.0,83389974.45
2023-02-28,396.26,96438567.0,84501801.9
2023-03-01,394.74,99706823.0,85146553.75
2023-03-02,397.81,85404726.0,84343832.3
2023-03-03,404.19,90119952.0,83767106.75
2023-03-06,404.47,72795946.0,82670065.0
2023-03-07,398.27,108310596.0,85070828.55
2023-03-08,398.92,74746632.0,84258622.9
2023-03-09,391.56,111945322.0,86044515.9
2023-03-10,385.91,189252996.0,91572422.75
2023-03-13,385.36,157789967.0,95923435.35
2023-03-14,391.73,149752357.0,100165376.25
2023-03-15,389.28,172996933.0,104395757.25
2023-03-16,396.11,143753940.0,108499190.3
2023-03-17,389.99,140553411.0,111705287.4
2023-03-20,393.74,93055783.0,111895185.8
2023-03-21,398.91,91524248.0,112338602.0
2023-03-22,392.11,111746583.0,113738816.5
2023-03-23,393.17,119351319.0,114894262.5
2023-03-24,395.75,107770124.0,114873048.05
2023-03-27,396.49,74010408.0,114551331.65
2023-03-28,395.6,62871680.0,112872987.3
2023-03-29,401.35,77497876.0,111762539.95
2023-03-30,403.7,69840049.0,110984306.1
2023-03-31,409.39,112062624.0,112081439.7
2023-04-03,410.95,67391097.0,111811197.25
2023-04-04,408.67,66601534.0,109725744.15
2023-04-05,407.6,65200243.0,109248424.7
2023-04-06,409.19,63743345.0,106838325.85
2023-04-10,409.61,63681042.0,100559728.15
2023-04-11,409.72,59297945.0,95635127.05
2023-04-12,408.05,86420379.0,92468528.15
2023-04-13,413.47,85814754.0,88109419.2
2023-04-14,412.46,78161500.0,84829797.2
2023-04-17,413.94,66436399.0,81123946.6
2023-04-18,414.21,63559997.0,79649157.3
2023-04-19,414.14,55227330.0,77834311.4
2023-04-20,411.88,75840359.0,76039000.2
