date,value
2026-03-04,1166.25
2026-03-05,1179.0
2026-03-06,1201.5
2026-03-09,1196.0
2026-03-10,1203.25
2026-03-11,1214.25
2026-03-12,1225.75
2026-03-13,1223.75
2026-03-16,1155.0
2026-03-17,1156.5
2026-03-18,1163.5
2026-03-19,1168.5
2026-03-20,1160.5
2026-03-23,1164.25
2026-03-24,1154.0
2026-03-25,1173.5
2026-03-26,1171.0
2026-03-27,1159.0
2026-03-30,1158.75
2026-03-31,1172.25
2026-04-01,1166.75
2026-04-02,1162.5
2026-04-06,1164.75
2026-04-07,1157.5
2026-04-08,1161.25
2026-04-09,1179.5
2026-04-10,1189.5
2026-04-13,1175.5
2026-04-14,1170.5
2026-04-15,1181.5
2026-04-16,1178.75
2026-04-17,1181.25
2026-04-20,1180.75
2026-04-21,1190.25
2026-04-22,1179.0
2026-04-23,1174.75
2026-04-24,1176.75
2026-04-27,1190.75
2026-04-28,1190.25
2026-04-29,1197.75
2026-04-30,1195.0
2026-05-01,1201.5
2026-05-04,1222.25
2026-05-05,1210.25
2026-05-06,1194.0
2026-05-07,1190.75
2026-05-08,1192.0
