date,value
2007-01-25,47.11
2007-01-26,46.91
2007-01-27,46.91
2007-01-28,46.91
2007-01-29,48.34
2007-01-30,47.87
2007-01-31,44.96
2007-02-01,45.49
2007-02-02,44.05
2007-02-03,44.05
2007-02-04,44.05
2007-02-05,44.38
2007-02-06,45.16
2007-02-07,46.18
2007-02-08,47.14
2007-02-09,47.34
2007-02-10,47.34
2007-02-11,47.34
2007-02-12,48.18
2007-02-13,48.64
2007-02-14,49.69
2007-02-15,50.27
2007-02-16,51.27
2007-02-17,51.27
2007-02-18,51.27
2007-02-19,51.27
2007-02-20,51.27
2007-02-21,51.27
2007-02-22,51.27
2007-02-23,51.27
2007-02-24,51.27
2007-02-25,51.27
2007-02-26,52.62
2007-02-27,48.51
2007-02-28,50.42
2007-03-01,49.11
2007-03-02,49.74
2007-03-03,49.74
2007-03-04,49.74
2007-03-05,49.56
2007-03-06,49.89
2007-03-07,51.32
2007-03-08,52.2
2007-03-09,51.78
2007-03-10,51.78
2007-03-11,51.78
2007-03-12,52.31
2007-03-13,52.03
2007-03-14,51.75
2007-03-15,53.73
2007-03-16,52.44
2007-03-17,52.44
2007-03-18,52.44
2007-03-19,53.19
2007-03-20,53.66
2007-03-21,54.49
2007-03-22,54.41
2007-03-23,53.64
2007-03-24,53.64
2007-03-25,53.64
2007-03-26,54.96
2007-03-27,55.7
2007-03-28,54.91
2007-03-29,53.51
2007-03-30,53.82
2007-03-31,53.82
2007-04-01,53.82
2007-04-02,53.69
2007-04-03,54.56
2007-04-04,55.01
2007-04-05,55.78
2007-04-06,55.61
2007-04-07,55.61
2007-04-08,55.61
2007-04-09,56.82
2007-04-10,57.8
2007-04-11,58.45
2007-04-12,58.82
2007-04-13,58.57
2007-04-14,58.57
2007-04-15,58.57
2007-04-16,59.44
2007-04-17,58.78
2007-04-18,58.4
2007-04-19,57.58
2007-04-20,59.33
2007-04-21,59.33
2007-04-22,59.33
2007-04-23,59.83
2007-04-24,60.17
2007-04-25,58.49
2007-04-26,58.31
2007-04-27,57.53
2007-04-28,57.53
2007-04-29,57.53
2007-04-30,59.22
2007-05-01,59.22
2007-05-02,59.22
2007-05-03,59.22
2007-05-04,59.22
2007-05-05,59.22
2007-05-06,59.22
2007-05-07,59.22
2007-05-08,61.04
2007-05-09,59.95
2007-05-10,60.98
2007-05-11,60.42
2007-05-12,60.42
2007-05-13,60.42
2007-05-14,60.6
2007-05-15,58.95
2007-05-16,60.78
2007-05-17,62.19
2007-05-18,62.57
2007-05-19,62.57
2007-05-20,62.57
2007-05-21,63.9
2007-05-22,64.74
2007-05-23,65.33
2007-05-24,64.86
2007-05-25,65.81
2007-05-26,65.81
2007-05-27,65.81
2007-05-28,67.32
2007-05-29,68.88
2007-05-30,63.77
2007-05-31,63.88
2007-06-01,61.59
2007-06-02,61.59
2007-06-03,61.59
2007-06-04,56.69
2007-06-05,58.55
2007-06-06,59.3
2007-06-07,60.97
2007-06-08,61.05
2007-06-09,61.05
2007-06-10,61.05
2007-06-11,63.48
2007-06-12,65.35
2007-06-13,66.05
2007-06-14,65.37
2007-06-15,64.96
2007-06-16,64.96
2007-06-17,64.96
2007-06-18,66.73
2007-06-19,67.49
2007-06-20,65.7
2007-06-21,65.93
2007-06-22,63.79
2007-06-23,63.79
2007-06-24,63.79
2007-06-25,60.25
2007-06-26,61.53
2007-06-27,63.25
2007-06-28,60.64
2007-06-29,59.1
2007-06-30,59.1
2007-07-01,59.1
2007-07-02,59.36
2007-07-03,60.51
2007-07-04,59.15
2007-07-05,56.35
2007-07-06,59.32
2007-07-07,59.32
2007-07-08,59.32
2007-07-09,60.18
2007-07-10,59.48
2007-07-11,59.02
2007-07-12,60.2
2007-07-13,60.22
2007-07-14,60.22
2007-07-15,60.22
2007-07-16,58.47
2007-07-17,59.57
2007-07-18,59.79
2007-07-19,60.17
2007-07-20,60.78
2007-07-21,60.78
2007-07-22,60.78
2007-07-23,63.42
2007-07-24,63.34
2007-07-25,64.68
2007-07-26,65.53
2007-07-27,66.06
2007-07-28,66.06
2007-07-29,66.06
2007-07-30,67.49
2007-07-31,68.18
2007-08-01,64.91
2007-08-02,67.08
2007-08-03,68.57
2007-08-04,68.57
2007-08-05,68.57
2007-08-06,69.86
2007-08-07,70.11
2007-08-08,68.63
2007-08-09,69.51
2007-08-10,68.21
2007-08-11,68.21
2007-08-12,68.21
2007-08-13,67.71
2007-08-14,68.9
2007-08-15,67.82
2007-08-16,66.91
2007-08-17,65.29
2007-08-18,65.29
2007-08-19,65.29
